frame_index,time_s,detected,wrist_x,wrist_y,wrist_z,palm_axis_angle_rad,pour_angle_rad,palm_axis_x,palm_axis_y,palm_axis_z,wrist_to_middle_x,wrist_to_middle_y,wrist_to_middle_z,palm_normal_x,palm_normal_y,palm_normal_z,wrist_x_smooth,wrist_y_smooth,wrist_z_smooth,palm_axis_angle_rad_smooth,pour_angle_rad_smooth,palm_axis_x_smooth,palm_axis_y_smooth,palm_axis_z_smooth,palm_normal_x_smooth,palm_normal_y_smooth,palm_normal_z_smooth
105,3.5987514124293787,True,0.5960756540298462,0.45380380749702454,2.0112514320658192e-08,-1.3021597908169316,-1.6251523668696652,0.24862707203431916,-0.9031434433652568,-0.3500235702891861,-0.04870840282983814,-0.895216472142493,0.4429615779032255,-0.9256822061384018,-0.11517692216768671,-0.3603425173896635,0.5958854794502259,0.4533046543598175,2.5483715937468786e-08,-1.297188647290646,-1.6293640799975655,0.2528834957828169,-0.9011624593566478,-0.351745855615145,-0.9221390134155903,-0.11456909231902505,-0.36936649947977795
106,3.6330252354048964,True,0.5955805778503418,0.45347195863723755,3.941122628248195e-08,-1.2858557973275353,-1.6260618028319238,0.26293345204867924,-0.8976563738439074,-0.3536651442977837,-0.049619967371001716,-0.8969331849943111,0.43937309942014174,-0.9187440075024991,-0.12103139753571047,-0.3758468431273577,0.5961555957794189,0.45336043238639834,3.436661391020834e-08,-1.2987566664276453,-1.6313084771070923,0.2518809073855238,-0.9030527278651892,-0.34765366378874857,-0.9209504750963777,-0.11336143623468886,-0.37268407241220103
107,3.667299058380414,True,0.5957035422325134,0.45286381244659424,4.1592208788188145e-08,-1.2869303731794892,-1.6312735144024617,0.26156915632334626,-0.8965688975329166,-0.3574154283699898,-0.05454731490915334,-0.9008487125981869,0.43069268329795285,-0.9168265246453674,-0.11505631964677815,-0.3823495351324963,0.5960108518600464,0.45328096151351926,4.2440522562969817e-08,-1.2967567113189267,-1.6327586649153196,0.2535168462391369,-0.9018896606586557,-0.34959736001206976,-0.919495673271415,-0.11255638935023382,-0.37647205844891085
108,3.7015728813559323,True,0.5969020128250122,0.45373624563217163,5.649980749922179e-08,-1.3081272895352811,-1.6400359186187397,0.24363692237712253,-0.9061126359996144,-0.34583368970711076,-0.06250888918883445,-0.9013479698021459,0.4285609362808607,-0.920154221454931,-0.10325835529518704,-0.3776955398206373,0.5955830454826355,0.4524511158466339,4.118900225336119e-08,-1.2965334100542905,-1.6347125078067613,0.25349111066546726,-0.9010116642122303,-0.3518396567430958,-0.9186431783393573,-0.11038547177496187,-0.3792640997220843
109,3.73584670433145,True,0.5957924723625183,0.4525289833545685,5.4586855924299016e-08,-1.3007103057353964,-1.641269721853809,0.25081762841221716,-0.9059669525515835,-0.3410489673962782,-0.06342425846625693,-0.8984840986349162,0.4344003774609407,-0.9160714066158755,-0.10825895210580674,-0.38612585677439953,0.5952621817588806,0.4520067036151886,4.077450501682733e-08,-1.3039870395015745,-1.6381675203237687,0.2463205054075767,-0.9010871462893799,-0.35646438863030605,-0.921025649933379,-0.10340403486947351,-0.3752175401915929
110,3.770120527306968,True,0.5939366221427917,0.44965457916259766,1.385491277261508e-08,-1.30104328449375,-1.634921581326872,0.248498394165971,-0.8987534611331298,-0.3612350539443168,-0.05794348145933535,-0.9023595768897679,0.427071126338097,-0.9214197314781138,-0.104322334291327,-0.374302723755531,0.5944542169570923,0.45110573172569274,3.026675141626356e-08,-1.3100163581934716,-1.6378713526949782,0.24041034381352477,-0.9007256061492377,-0.3612885468250009,-0.9243530323623343,-0.09929639147776362,-0.3679465754807535
111,3.804394350282486,True,0.5939762592315674,0.451249897480011,3.733874009981264e-08,-1.323123944563956,-1.6433368654169611,0.22708042575922635,-0.8980337842296549,-0.3767888037338347,-0.06570366647674718,-0.9041617308078825,0.4221073237388883,-0.9306563654726066,-0.08612421300826864,-0.35561404547490066,0.5932685256004333,0.45038077235221863,1.774206257465494e-08,-1.3143094863993565,-1.636827547316469,0.23597489736984917,-0.8995570661052144,-0.3670803703335883,-0.9272262089230278,-0.09586837693081036,-0.3614743383435903
112,3.8386681732580037,True,0.5916637182235718,0.448358952999115,-1.0946559214630724e-08,-1.3170769666389748,-1.629792676258508,0.23201834835308682,-0.894761196832206,-0.38153621934346404,-0.05329669398808717,-0.9023413455469963,0.42771434220327065,-0.933463436790144,-0.09451810268822863,-0.34599471157829903,0.5924108386039734,0.45002257227897646,6.383934225695498e-09,-1.3235460026820087,-1.635306755868836,0.22711675211482799,-0.8997490607532868,-0.37230903815826244,-0.9322657477831733,-0.09055668241388225,-0.34977397490316686
113,3.872941996233522,True,0.5909735560417175,0.450111448764801,-6.123636708821323e-09,-1.3295929305647045,-1.6348168917261943,0.2214596901587444,-0.900269935779498,-0.3747928072500478,-0.058206790455789324,-0.9079464704579671,0.41502430811671204,-0.934520104258399,-0.08611828256042083,-0.34533435413482133,0.5918938755989075,0.4505647361278534,2.8348064784466943e-09,-1.3317599409544814,-1.635560930771878,0.21950936464476412,-0.9008421699960663,-0.3743840192553517,-0.9355661275259186,-0.0856045736633299,-0.3424331864029767
114,3.9072158192090396,True,0.5915040373802185,0.45073798298835754,-2.203785820498183e-09,-1.3468928871486578,-1.6336657646156436,0.2065269021371113,-0.9069269257919451,-0.3671923065196488,-0.056870614016960724,-0.9033907085090899,0.42503054130353796,-0.9412691009166034,-0.08170047952116617,-0.3276240395722824,0.5911779999732971,0.4507200658321381,-7.079103214735483e-09,-1.3348731221074168,-1.634540860504989,0.21671277390500557,-0.9015465335836745,-0.3743354780242578,-0.9369219120528882,-0.0843921240196326,-0.3390761983108869
115,3.9414896421845573,True,0.5913518071174622,0.4523653984069824,-3.890725963628938e-09,-1.3421129758561137,-1.6361924558420837,0.21046145681565165,-0.9042190073470272,-0.3716099594297633,-0.059508220799130374,-0.9086679204281122,0.4132570411283659,-0.9379216301918404,-0.07956179053856521,-0.33759878125458015,0.5911801338195801,0.4517437517642975,1.3752678551526287e-09,-1.339031035259974,-1.6363938961395594,0.21345168776802587,-0.904449494752017,-0.36921393162701427,-0.9367443429884345,-0.08224854233737924,-0.340099843141383
116,3.9757634651600755,True,0.5903968811035156,0.4520265460014343,-1.2230808366098245e-08,-1.338689850328633,-1.6382365140825168,0.2130974720604337,-0.9015556021676959,-0.37654609757836516,-0.061238358079093475,-0.9066625015988432,0.4173882745050517,-0.9374352881074539,-0.08006196478978218,-0.33882910501445157,0.5912317782640457,0.4521518275141716,3.2499939961461166e-09,-1.3413905614337913,-1.6367881472429002,0.21144968717034626,-0.9054943844951467,-0.36781921272125584,-0.9373004026709432,-0.08128110728161883,-0.3387912153930233
117,4.010037288135593,True,0.5916743874549866,0.4534773826599121,3.132529613480983e-08,-1.337866532401761,-1.6390578544313574,0.21571291766818837,-0.9092760026739185,-0.35592848735724614,-0.06190210433890114,-0.9054284236494964,0.41996130670099074,-0.9325755914678752,-0.08380019427696181,-0.3511129357307791,0.5911410252253214,0.4526231090227763,5.067920601694216e-09,-1.339556452862169,-1.6378289414519862,0.21309061551475791,-0.9050168707295473,-0.3680281814551249,-0.9359775032557232,-0.08114131653510306,-0.34251360733327024
